obs_id,Month,number_of_fixations,value,SiteId
169,2016-11,582,24902.17417128001,169
169,2016-12,549,23651.369472561506,169
169,2017-01,744,26425.03837083393,169
169,2017-02,480,22892.744014218228,169
169,2017-03,552,23582.20947251376,169
169,2017-04,720,22084.362493639142,169
169,2017-05,552,24307.864765831993,169
169,2017-06,636,29942.92313173517,169
169,2017-07,636,32718.57433557643,169
169,2017-08,552,33099.9150703753,169
169,2017-09,695,28030.988005646617,169
169,2017-10,552,26322.695119596774,169
169,2017-11,432,24208.5370507518,169
170,2016-01,6,628491.1168092495,170
170,2016-02,29,586721.5478829748,170
170,2016-03,31,549231.5971556844,170
170,2016-04,30,563332.1581013978,170
170,2016-05,31,587207.6764198373,170
170,2016-06,30,716399.3018447662,170
170,2016-07,31,820145.0313258177,170
170,2016-08,31,783270.3915698632,170
170,2016-09,30,657250.8854774327,170
170,2016-10,31,602491.4220138548,170
170,2016-11,30,591738.7285311766,170
170,2016-12,29,627976.7569305603,170
170,2017-01,19,601658.5628586886,170
170,2017-03,11,545211.4169330642,170
170,2017-04,30,545549.7077882183,170
170,2017-05,31,603370.7589006348,170
170,2017-06,18,714904.9734568128,170
171,2016-01,124,70858.42645401816,171
171,2016-02,641,60154.72780494876,171
171,2016-03,550,55828.0295156122,171
171,2016-04,556,56448.43826740801,171
171,2016-05,706,60739.0233237071,171
171,2016-06,527,72836.36209380314,171
171,2016-07,681,85651.69526900802,171
171,2016-08,610,79731.49305969298,171
171,2016-09,523,63376.10234595954,171
171,2016-10,742,56038.28875405598,171
171,2016-11,528,63100.61788430217,171
171,2016-12,549,72665.26440105558,171
171,2017-01,742,76003.8320616184,171
171,2017-02,480,67800.09357940128,171
171,2017-03,630,55609.35616025236,171
171,2017-04,640,59042.223930869965,171
171,2017-05,324,64755.42255422839,171
172,2016-01,1,210133.1695747201,172
172,2016-02,29,313162.9169649304,172
172,2016-03,31,358351.9642614256,172
172,2016-04,30,1635858.8001816524,172
172,2016-05,31,1590504.1716776392,172
172,2016-06,30,1978202.7436815004,172
172,2016-07,31,2525272.022166801,172
172,2016-08,31,2471065.064035243,172
172,2016-09,29,1954311.8627482408,172
172,2016-10,31,1636750.5166513543,172
172,2016-11,30,1551548.2336725856,172
172,2016-12,29,1826069.7682608583,172
172,2017-01,24,2060407.5685991945,172
173,2016-01,402,8996.243749261836,173
173,2016-02,2398,8809.20934602475,173
173,2016-03,2354,8895.5526175777,173
173,2016-04,2492,7756.590868272496,173
173,2016-05,2388,7959.344698242038,173
173,2016-06,2432,9070.011824336278,173
173,2016-07,2454,10207.711728244492,173
173,2016-08,2393,10045.935760415157,173
173,2016-09,2483,8839.196643432047,173
173,2016-10,2392,7869.312355373761,173
173,2016-11,2496,7290.603571329985,173
173,2016-12,2354,6575.445404494337,173
173,2017-01,2592,6533.7802723585755,173
173,2017-02,2112,6533.780272358576,173
173,2017-03,2588,6533.780272358576,173
173,2017-04,2304,6303.792935775537,173
173,2017-05,2592,6627.957066386763,173
173,2017-06,2304,8389.406228787142,173
173,2017-07,2592,9206.48061539903,173
173,2017-08,2400,9614.671031015496,173
173,2017-09,2488,7790.941251780701,173
173,2017-10,2408,7182.98493229925,173
173,2017-11,484,6447.7401697154555,173
174,2016-01,56,23431.72144392213,174
174,2016-02,694,23862.72230783568,174
174,2016-03,549,21910.56945800261,174
174,2016-04,621,20072.0904722709,174
174,2016-05,647,21998.562732557082,174
174,2016-06,525,24669.139320103455,174
174,2016-07,348,28594.847866494256,174
174,2016-08,542,26721.480930604517,174
174,2016-09,460,25118.99758075832,174
174,2016-10,712,22126.219994953848,174
174,2016-11,528,22262.906142490865,174
174,2016-12,533,24013.680126069758,174
174,2017-01,612,24158.08572313196,174
174,2017-02,480,23440.239103869582,174
174,2017-03,698,21007.94761696893,174
174,2017-04,572,20020.488970724044,174
174,2017-05,552,22277.577348712144,174
174,2017-06,720,26395.561315949133,174
174,2017-07,552,27289.040723573653,174
174,2017-08,552,28704.753945180066,174
174,2017-09,720,24133.884187184172,174
174,2017-10,552,21944.759593259707,174
174,2017-11,600,22229.8630840196,174
175,2016-02,2347,13498.865871367725,175
175,2016-03,2350,13239.457752454051,175
175,2016-04,2432,12014.189003296784,175
175,2016-05,2396,12021.38065686194,175
175,2016-06,2488,13573.991277481175,175
175,2016-07,2400,15352.183193049077,175
175,2016-08,2592,14943.355909466049,175
175,2016-09,2285,13066.386101196751,175
175,2016-10,2582,12540.005044484222,175
175,2016-11,2298,12317.957986984022,175
175,2016-12,2588,12962.037985774718,175
175,2017-01,2387,15034.694964501774,175
175,2017-02,2304,14821.389363534587,175
175,2017-03,2396,12725.002355916631,175
175,2017-04,2496,11774.145907153474,175
175,2017-05,2400,12574.995739359232,175
175,2017-06,2496,14869.859784815833,175
175,2017-07,2400,16810.241084305173,175
175,2017-08,2442,17252.35948860665,175
175,2017-09,2454,13678.502150639251,175
175,2017-10,2400,11823.909635411133,175
175,2017-11,930,11121.837103254082,175
176,2016-02,676,48876.562159997266,176
176,2016-03,540,46421.641200769096,176
176,2016-04,679,47286.0622641124,176
176,2016-05,580,48988.31428913434,176
176,2016-06,437,53211.93611035934,176
176,2016-07,742,58104.11409939477,176
176,2016-08,552,57616.564640799246,176
176,2016-09,523,56547.05839606522,176
176,2016-10,737,53288.86874786536,176
176,2016-11,528,50132.36893580322,176
176,2016-12,595,47683.166479073305,176
176,2017-01,525,53701.42876263956,176
176,2017-02,480,51837.37324415208,176
176,2017-03,743,49429.157617423145,176
176,2017-04,528,49428.333952286404,176
176,2017-05,552,56217.31754660949,176
176,2017-06,720,62576.93837856523,176
176,2017-07,552,65656.73730269248,176
176,2017-08,562,68272.60922653695,176
176,2017-09,710,60427.56288913567,176
176,2017-10,552,55199.145949941565,176
176,2017-11,666,50351.11023970682,176
177,2016-02,669,27592.531552125554,177
177,2016-03,286,27263.079442689446,177
178,2016-02,2070,8480.483082859384,178
178,2016-03,2581,8280.966298854828,178
178,2016-04,2302,8947.997504341482,178
178,2016-05,2592,9638.648707102546,178
178,2016-06,2302,12485.105378904542,178
178,2016-07,2590,14603.21261506511,178
178,2016-08,2392,14459.531550035152,178
178,2016-09,2423,11708.716042325568,178
178,2016-10,2468,9397.69926038434,178
178,2016-11,2338,8158.373900397014,178
178,2016-12,2499,8503.765364261937,178
178,2017-01,2390,9197.047448498597,178
178,2017-02,2304,7679.106431563899,178
178,2017-03,2396,7810.454889509691,178
178,2017-04,2496,8269.12492655625,178
178,2017-05,2400,3029.1307833777096,178
178,2017-06,2496,13710.69172665536,178
178,2017-07,2400,14732.22774330179,178
178,2017-08,2592,15575.71687016253,178
178,2017-09,2304,11486.569381901745,178
178,2017-10,2592,9758.372300656678,178
178,2017-11,1026,9423.784327723437,178
180,2015-07,202,111747.51744509702,180
180,2015-08,744,38215.918650866675,180
180,2015-09,527,92866.10296980763,180
180,2015-10,552,85873.32408405787,180
180,2015-11,720,94633.95921995657,180
180,2015-12,552,72393.23626563385,180
180,2016-01,558,72999.70546398699,180
180,2016-02,690,105910.8391296302,180
180,2016-03,551,89220.02105146322,180
180,2016-04,686,85081.01300203809,180
180,2016-05,586,82962.14446961472,180
180,2016-06,528,76240.35367149803,180
180,2016-07,740,93668.67441641721,180
180,2016-08,552,50292.846213564604,180
180,2016-09,528,88148.66528435977,180
180,2016-10,744,88109.64012512816,180
180,2016-11,528,92249.01243124834,180
180,2016-12,610,81057.42755458248,180
180,2017-01,686,84006.44261456875,180
180,2017-02,403,106138.87819484726,180
180,2017-03,743,84505.24397452499,180
180,2017-04,528,59261.769069971124,180
180,2017-05,552,70403.16417462369,180
180,2017-06,720,71639.5724501792,180
180,2017-07,552,84340.33262037767,180
180,2017-08,558,39956.050381077766,180
180,2017-09,714,79269.81991171544,180
180,2017-10,552,99071.78923904599,180
180,2017-11,662,96474.00029736073,180
181,2015-10,107,56315.43357887188,181
181,2015-11,720,52440.55706621709,181
181,2015-12,552,51298.9449172895,181
181,2016-01,552,49942.93740083543,181
181,2016-02,696,53114.59198064466,181
181,2016-03,526,53378.46387546505,181
181,2016-04,677,55745.9386459721,181
181,2016-05,595,57815.74834462356,181
181,2016-06,528,60893.493853296684,181
181,2016-07,744,62903.65125212638,181
181,2016-08,552,60615.73006992764,181
181,2016-09,528,60909.22982107335,181
181,2016-10,744,54822.77139694972,181
181,2016-11,528,53186.00773137873,181
181,2016-12,601,51596.686444537394,181
181,2017-01,695,49869.78743203956,181
181,2017-02,269,52184.80976293344,181
182,2015-10,5,24725.06462757792,182
182,2015-11,30,22337.910030958585,182
182,2015-12,31,18927.829812576034,182
182,2016-01,31,22916.685173891994,182
182,2016-02,29,23920.6111906931,182
182,2016-03,31,20551.83780930086,182
182,2016-04,30,9668.526189299177,182
182,2016-05,31,8953.062464105145,182
182,2016-06,30,5481.970662552305,182
182,2016-07,31,3339.414346308838,182
182,2016-08,31,3489.695839490291,182
182,2016-09,30,8039.7695240981875,182
182,2016-10,20,8975.731557576171,182
183,2015-10,512,934.2068955708041,183
183,2015-11,2380,707.43132575144,183
183,2015-12,2516,257.127753605825,183
183,2016-01,2398,258.62684808113806,183
183,2016-02,2400,280.1636489480954,183
183,2016-03,2388,282.9721692295913,183
183,2016-04,2493,196.40320616650808,183
183,2016-05,2400,185.98275307309558,183
183,2016-06,2494,176.82706020387772,183
183,2016-07,2400,144.42160931323542,183
183,2016-08,2592,135.2662483806657,183
183,2016-09,2304,193.7192872834195,183
183,2016-10,2588,242.6987084705702,183
183,2016-11,2308,322.39094655830723,183
183,2016-12,2408,299.6802383183606,183
183,2017-01,2061,351.17320626470814,183
183,2017-02,1798,346.392889145726,183
183,2017-03,1907,289.3537968192067,183
183,2017-04,510,325.56664454593124,183
184,2015-09,6,1516304.0228891857,184
184,2015-10,31,1184219.0939715442,184
184,2015-11,30,2614033.497558947,184
184,2015-12,31,774798.6532606281,184
184,2016-01,31,1336479.3554977505,184
184,2016-02,28,1091085.7235201814,184
184,2016-03,31,1199446.1536296592,184
184,2016-04,30,752715.3944401626,184
184,2016-05,31,919384.3282140315,184
184,2016-06,29,1475344.1688604956,184
184,2016-07,31,2490396.631446031,184
184,2016-08,31,2175659.4434121065,184
184,2016-09,18,1770344.7460629346,184
184,2016-11,13,725494.8775498598,184
184,2016-12,31,747592.3930735331,184
184,2017-01,31,1303598.0421709046,184
184,2017-02,15,842839.5546833422,184
185,2015-11,45,161584.38662310364,185
185,2015-12,719,161273.93151063498,185
185,2016-01,552,168233.23303840234,185
185,2016-02,587,178898.6704396203,185
185,2016-03,656,168861.7515391716,185
185,2016-04,528,158468.45652636394,185
185,2016-05,739,170597.39796708102,185
185,2016-06,533,194747.74074299083,185
185,2016-07,551,247532.68983479092,185
185,2016-08,744,197952.680369262,185
185,2016-09,528,212855.78877502057,185
185,2016-10,550,160360.01692050675,185
185,2016-11,720,173030.62263640022,185
185,2016-12,551,153165.5396758618,185
185,2017-01,639,188362.05105067024,185
185,2017-02,585,180802.9110891213,185
185,2017-03,550,184619.03876558202,185
185,2017-04,720,156778.5431838926,185
185,2017-05,552,182138.57463863675,185
185,2017-06,528,192687.57027745602,185
185,2017-07,744,251626.58506992264,185
185,2017-08,552,232192.5567883888,185
185,2017-09,587,187578.08093093126,185
186,2015-11,45,109121.66577762303,186
186,2015-12,719,117766.28680626585,186
186,2016-01,552,123895.6336482147,186
186,2016-02,587,145771.29401378593,186
186,2016-03,649,139263.25005777396,186
186,2016-04,528,130591.45702647838,186
186,2016-05,739,143952.33142021563,186
186,2016-06,533,153460.72295053702,186
186,2016-07,552,148651.7860872411,186
186,2016-08,744,131255.56879262463,186
186,2016-09,528,160628.74591307118,186
186,2016-10,550,129726.68341235386,186
186,2016-11,720,144641.35663793454,186
186,2016-12,552,121153.38173912892,186
186,2017-01,639,135265.88816347122,186
186,2017-02,585,137374.16120272438,186
186,2017-03,550,139416.637359114,186
186,2017-04,720,122261.515930677,186
186,2017-05,552,146934.9289417888,186
186,2017-06,528,148847.4732945293,186
186,2017-07,744,154728.52765973995,186
186,2017-08,552,127253.0519827716,186
186,2017-09,587,147401.3607534814,186
189,2014-05,15,289577.6380443538,189
189,2014-06,30,323151.2428611654,189
189,2014-07,31,345426.2538051941,189
189,2014-08,31,329712.8920819412,189
189,2014-09,30,346040.5433170832,189
189,2014-10,31,383924.8755778623,189
189,2014-11,30,320045.50582515716,189
189,2014-12,31,263243.1746501721,189
189,2015-01,31,360082.4125430011,189
189,2015-02,28,396757.4546928721,189
189,2015-03,31,346278.1170596694,189
189,2015-04,30,270171.9363010848,189
189,2015-05,11,262717.5807146574,189
189,2015-07,21,319560.737398971,189
189,2015-08,31,291251.4877836495,189
189,2015-09,30,329783.60257825267,189
189,2015-10,8,469404.87570651795,189
189,2015-12,24,436747.92297243926,189
189,2016-01,31,420819.87053056754,189
189,2016-02,4,600969.0431077352,189
189,2016-03,26,387868.4566647,189
189,2016-04,30,300171.83168756485,189
189,2016-05,31,275690.41947864485,189
189,2016-06,30,328887.9774302442,189
189,2016-07,31,322264.0712227294,189
189,2016-08,31,285519.0259713319,189
189,2016-09,26,285634.25895824475,189
189,2016-10,28,379844.78645474184,189
189,2016-11,30,422552.5523664521,189
189,2016-12,1,628179.1835553446,189
189,2017-01,1,524688.3324367139,189
189,2017-02,28,467760.9964882114,189
189,2017-03,28,425902.58266732644,189
189,2017-04,30,336309.31377465796,189
190,2014-05,2584,3478.8840852081107,190
190,2014-06,2304,3490.457751725111,190
190,2014-07,2418,3468.482972171574,190
190,2014-08,2070,3570.7152028101777,190
190,2014-09,2496,3688.6884467350587,190
190,2014-10,2400,3946.3531631970895,190
190,2014-11,2496,4019.706925146738,190
190,2014-12,2400,3866.191170368584,190
190,2015-01,2500,3919.5088574939236,190
190,2015-02,2204,3886.453120202509,190
190,2015-03,2592,3885.7794696737537,190
190,2015-04,2304,3846.59055263798,190
190,2015-05,2540,3879.745257724169,190
190,2015-06,2356,4005.2297445631916,190
190,2015-07,2464,4012.5716318763207,190
190,2015-08,2528,4023.6185208845477,190
190,2015-09,2304,3772.982144265317,190
190,2015-10,2592,3942.2970211567344,190
190,2015-11,2304,3992.264477298193,190
190,2015-12,2592,4058.819768021189,190
190,2016-01,2400,3956.494709455946,190
190,2016-02,449,4029.5738203494448,190
190,2016-03,2260,3869.15463407438,190
190,2016-04,2496,3924.3936627629514,190
190,2016-05,2378,3857.397245437825,190
190,2016-06,2496,3833.2782512669664,190
190,2016-07,2376,3594.967498879748,190
190,2016-08,2484,3482.711780653945,190
190,2016-09,2214,3706.428003403041,190
190,2016-10,2094,3758.764164735766,190
190,2016-11,2455,3860.154510039759,190
190,2016-12,2400,3809.9467230381792,190
190,2017-01,2592,3832.984811995458,190
190,2017-02,2176,3818.4125051378596,190
190,2017-03,2528,3905.3522000770363,190
190,2017-04,2304,3993.631683575274,190
190,2017-05,2592,3892.544796477248,190
190,2017-06,2304,3814.4081239015754,190
190,2017-07,2592,3970.736218177696,190
190,2017-08,2400,3965.233287872204,190
190,2017-09,2496,4071.426495565367,190
190,2017-10,2064,4057.493054941833,190
191,2014-03,2584,77869.26806695714,191
191,2014-04,2304,75598.80977363797,191
191,2014-05,2590,85296.5987801712,191
191,2014-06,2304,90162.96970476188,191
191,2014-07,2592,101401.85824360998,191
191,2014-08,2387,76571.20601970998,191
191,2014-09,2496,80582.06310788193,191
191,2014-10,2400,79773.72402176884,191
191,2014-11,2496,69235.75491905108,191
191,2014-12,2400,57217.40018351824,191
191,2015-01,2424,68266.49480584347,191
191,2015-02,2280,74201.93385063272,191
191,2015-03,2540,80125.15776230575,191
191,2015-04,2356,68048.17379797358,191
191,2015-05,2464,82608.41458608597,191
191,2015-06,2432,102018.98607202049,191
191,2015-07,2400,101074.91792742038,191
191,2015-08,2592,77039.42930763736,191
191,2015-09,2304,80232.94454093435,191
191,2015-10,1840,85549.05780275978,191
192,2014-04,718,94185.4985371417,192
192,2014-05,246,94185.4985371417,192
193,2014-04,28,1029805.419047187,193
193,2014-05,31,1182582.0336516052,193
193,2014-06,30,1685939.6032194693,193
193,2014-07,31,1830073.9921609564,193
193,2014-08,31,1640702.4728416088,193
193,2014-09,30,1397438.8113669134,193
193,2014-10,31,1494971.8214825247,193
193,2014-11,30,1393007.7421365313,193
193,2014-12,31,963146.016493571,193
193,2015-01,30,1134199.1879220728,193
193,2015-02,28,1205997.3156085345,193
193,2015-03,28,1205997.3156085345,193
193,2015-05,4,1205997.3156085345,193
193,2015-06,30,1205997.3156085345,193
193,2015-07,31,1205997.3156085345,193
193,2015-08,25,1205997.3156085345,193
193,2015-10,7,1205997.3156085345,193
193,2015-11,30,1205997.3156085345,193
193,2015-12,31,1205997.3156085345,193
193,2016-01,31,1205997.3156085345,193
193,2016-02,29,694092.0569721471,193
193,2016-03,25,890472.0255820643,193
193,2016-04,30,1034820.1143687025,193
193,2016-05,31,1344396.0304134865,193
193,2016-06,30,1578165.7110701525,193
193,2016-07,30,1746097.453099391,193
193,2016-08,29,1581998.9115926493,193
193,2016-09,24,1318970.7297833466,193
193,2016-10,13,1262270.7331487099,193
193,2016-12,14,1262516.5355907783,193
193,2017-01,31,1376665.1609557406,193
193,2017-02,28,1281220.9278615715,193
193,2017-03,17,1145653.5644099882,193
194,2014-02,964,6.2296270263567575,194
195,2014-04,718,13898363.461368943,195
195,2014-05,552,13519800.182917856,195
195,2014-06,658,13056605.687729623,195
195,2014-07,614,14492150.062249128,195
195,2014-08,552,14472555.28622893,195
195,2014-09,720,13897667.161253372,195
195,2014-10,552,13944761.996136487,195
195,2014-11,528,13851736.76502267,195
195,2014-12,744,13414835.151565403,195
195,2015-01,552,13328728.796067884,195
195,2015-02,558,13258622.250848237,195
195,2015-03,666,12721173.503441082,195
195,2015-04,528,12317617.657235717,195
195,2015-05,734,12281438.390914842,195
195,2015-06,538,12830422.7060013,195
195,2015-07,552,11606176.331941381,195
195,2015-08,744,12593812.241181055,195
195,2015-09,528,13460694.976255959,195
195,2015-10,552,13019432.697252542,195
195,2015-11,720,13182092.926519187,195
195,2015-12,550,13437124.105338687,195
195,2016-01,634,13547041.15554841,195
195,2016-02,614,12799963.407601712,195
195,2016-03,550,12258153.694274394,195
195,2016-04,720,13486553.075829022,195
195,2016-05,552,13425696.107116438,195
195,2016-06,528,13670233.575183293,195
195,2016-07,744,13351008.391192313,195
195,2016-08,146,13316766.683698408,195
196,2014-03,742,4166653.398108802,196
196,2014-04,222,3813133.261154309,196
197,2014-03,2584,134709.27048145226,197
197,2014-04,2304,147994.15610897526,197
197,2014-05,2592,152496.32098768177,197
197,2014-06,2304,152917.86668503052,197
197,2014-07,2592,149992.62794214426,197
197,2014-08,2400,149730.7850925382,197
197,2014-09,2496,151198.21113982273,197
197,2014-10,2400,152107.30281030337,197
197,2014-11,2496,154455.32794444822,197
197,2014-12,2400,143131.1025862052,197
197,2015-01,2424,140592.89535928582,197
197,2015-02,2280,153849.17835149544,197
197,2015-03,2540,157129.75174954112,197
197,2015-04,2356,144104.83009833388,197
197,2015-05,2464,147564.57927050936,197
197,2015-06,2432,119503.32258405247,197
197,2015-07,2400,122721.30836448031,197
197,2015-08,2592,116476.97736741666,197
197,2015-09,2304,105360.3786025388,197
197,2015-10,2592,109516.9564279849,197
197,2015-11,2304,113965.809368181,197
197,2015-12,2584,98367.97629627198,197
197,2016-01,2400,107492.69358372773,197
197,2016-02,2400,128910.01386679786,197
197,2016-03,2181,103727.14797705287,197
197,2016-04,2496,113788.61026230312,197
197,2016-05,2400,109999.71334108875,197
197,2016-06,2496,101352.84789215664,197
197,2016-07,2376,103041.65006627259,197
197,2016-08,2424,105066.02054746148,197
197,2016-09,1928,123935.18084338485,197
198,2014-02,670,60441.53797115518,198
198,2014-03,552,59662.59601761971,198
198,2014-04,706,61441.5194277649,198
198,2014-05,566,62498.331697272275,198
198,2014-06,528,62445.62552415782,198
198,2014-07,742,63035.90244140475,198
198,2014-08,552,63489.33685615563,198
198,2014-09,528,62061.36785246189,198
198,2014-10,744,63961.02127564842,198
198,2014-11,528,58925.97159117685,198
198,2014-12,630,59965.77328914346,198
198,2015-01,666,63174.8530615924,198
198,2015-02,480,63405.261615979245,198
198,2015-03,744,60679.13302055552,198
198,2015-04,528,62246.56541624396,198
198,2015-05,551,63673.46643063683,198
198,2015-06,720,61883.905177645676,198
198,2015-07,552,62017.512253649074,198
198,2015-08,578,63404.606611922536,198
198,2015-09,694,62736.93165959859,198
198,2015-10,552,67502.77906857895,198
198,2015-11,682,62616.793804220644,198
198,2015-12,590,62863.24369828806,198
198,2016-01,552,56268.27021038532,198
198,2016-02,696,57101.189457977394,198
198,2016-03,451,58959.70258602851,198
198,2016-04,528,59739.61800560351,198
198,2016-05,744,53405.40614476894,198
198,2016-06,528,55997.02257046744,198
198,2016-07,621,52478.043129745456,198
198,2016-08,666,59468.157120247175,198
198,2016-09,298,59130.59859295731,198
199,2014-02,670,116.70145803149792,199
199,2014-03,552,116.70145803149792,199
199,2014-04,706,46554.53788528119,199
199,2014-05,566,49018.96664249578,199
199,2014-06,528,46975.687785043076,199
199,2014-07,743,47160.24886514002,199
199,2014-08,552,49807.85391353983,199
199,2014-09,528,50985.49891788827,199
199,2014-10,744,55824.66259935269,199
199,2014-11,528,47782.180581739034,199
199,2014-12,630,42046.57218694663,199
199,2015-01,666,59079.50992600415,199
199,2015-02,480,56148.04949305354,199
199,2015-03,744,59583.91675527152,199
199,2015-04,528,61821.78101967923,199
199,2015-05,552,68238.530931541,199
199,2015-06,720,57001.33542146752,199
199,2015-07,552,55977.020778304235,199
199,2015-08,578,58096.43872541901,199
199,2015-09,694,61781.62541940214,199
199,2015-10,552,67609.54818939194,199
199,2015-11,682,67173.58124408318,199
199,2015-12,590,61067.076357566475,199
199,2016-01,552,61724.11634986676,199
199,2016-02,696,65029.655443724674,199
199,2016-03,437,60093.966356754805,199
199,2016-04,528,63696.05426958774,199
199,2016-05,744,61690.945509088066,199
199,2016-06,528,61238.937840025195,199
199,2016-07,623,58631.556763009554,199
199,2016-08,666,62547.65024953539,199
199,2016-09,298,64483.210429134786,199
200,2014-02,2296,6987.533227731521,200
200,2014-03,2524,6840.799951962765,200
200,2014-04,2372,6590.804578348447,200
200,2014-05,2448,7154.625173836616,200
200,2014-06,2448,8221.179344778822,200
200,2014-07,2400,7671.8603260087875,200
200,2014-08,2592,8607.31334642512,200
200,2014-09,2304,9749.153953780467,200
200,2014-10,2592,9027.633422759574,200
200,2014-11,2304,8240.585436102645,200
200,2014-12,2592,7689.257924215672,200
200,2015-01,2400,9066.499527783202,200
200,2015-02,2304,8725.843810858487,200
200,2015-03,2400,8079.310006532655,200
200,2015-04,2496,8576.772879397035,200
200,2015-05,2400,9544.126801361006,200
200,2015-06,2496,8941.749396219162,200
200,2015-07,2400,8287.090530454017,200
200,2015-08,2504,8620.52656077465,200
200,2015-09,2392,8673.671815777383,200
200,2015-10,2428,9583.911379668747,200
200,2015-11,2468,9043.320194419322,200
200,2015-12,2392,8112.037113606469,200
200,2016-01,2592,8250.831189980669,200
200,2016-02,2208,8341.794460108493,200
200,2016-03,2128,8172.228322861548,200
200,2016-04,2304,8294.985319455089,200
200,2016-05,2592,8219.650839109532,200
200,2016-06,2304,8266.42500099155,200
200,2016-07,2544,8263.552175908684,200
200,2016-08,2394,8787.377948428148,200
200,2016-09,1576,9987.694670256593,200
201,2014-02,2296,20977.166960646122,201
201,2014-03,2524,19732.27805332607,201
201,2014-04,2372,20353.59629539409,201
201,2014-05,2448,19216.931815899123,201
201,2014-06,2448,16321.58336790147,201
201,2014-07,2400,16250.884558720247,201
201,2014-08,2592,16108.489492880375,201
201,2014-09,2304,18377.95342441018,201
201,2014-10,2592,18163.68416506755,201
201,2014-11,2304,14852.86372286917,201
201,2014-12,2592,14361.462426671098,201
201,2015-01,2400,17882.687679133207,201
201,2015-02,2304,17664.216583638216,201
201,2015-03,2400,16670.982563257257,201
201,2015-04,2496,16775.095743443573,201
201,2015-05,2400,18220.522674817737,201
201,2015-06,2496,17974.649705950804,201
201,2015-07,2400,18495.453101171403,201
201,2015-08,2504,20167.017017535367,201
201,2015-09,2392,20033.17512535132,201
201,2015-10,2428,21983.40781025667,201
201,2015-11,2460,17371.510127528192,201
201,2015-12,2400,15295.7570556314,201
201,2016-01,2592,15457.711236325835,201
201,2016-02,2208,15674.572447628016,201
201,2016-03,2128,14981.374918081874,201
201,2016-04,2304,15149.352946741601,201
201,2016-05,2592,13616.749126335442,201
201,2016-06,2304,13367.048924171895,201
201,2016-07,2568,13498.716586226792,201
201,2016-08,120,12333.870845221552,201
202,2014-02,27,1619197.6988528734,202
202,2014-03,31,1363366.7282497042,202
202,2014-04,30,1615751.4330623695,202
202,2014-05,31,1752634.3137696034,202
202,2014-06,30,1693196.5239446787,202
202,2014-07,31,1636466.9763137805,202
202,2014-08,31,1623471.193460467,202
202,2014-09,30,1896523.8657877375,202
202,2014-10,31,1952733.8820269005,202
202,2014-11,30,1325131.4641536912,202
202,2014-12,31,1306799.019684476,202
202,2015-01,27,1250278.7112698038,202
203,2014-02,670,119.78398913374636,203
203,2014-03,552,119.78398913374635,203
203,2014-04,706,52738.094694515145,203
203,2014-05,566,56656.43649058034,203
203,2014-06,528,55988.4271675344,203
203,2014-07,743,54140.465582039295,203
203,2014-08,552,56116.27041279493,203
203,2014-09,528,59611.2281694152,203
203,2014-10,744,57229.99902067583,203
203,2014-11,528,37389.23007837978,203
203,2014-12,630,32408.614578230947,203
203,2015-01,666,49834.12938198351,203
203,2015-02,480,30946.840338750717,203
203,2015-03,744,50502.45143789729,203
203,2015-04,528,37478.05897388046,203
203,2015-05,552,23676.96976566671,203
203,2015-06,720,38985.51249750664,203
203,2015-07,552,34807.71817672399,203
203,2015-08,578,43228.20019313589,203
203,2015-09,694,33862.09242227211,203
203,2015-10,552,37536.15473821483,203
203,2015-11,682,30926.301234241946,203
203,2015-12,590,43102.7243041827,203
203,2016-01,552,40947.321415369974,203
203,2016-02,696,49645.71774505626,203
203,2016-03,528,52666.3649418857,203
203,2016-04,528,52876.94553417134,203
203,2016-05,744,53717.08949348173,203
203,2016-06,528,58532.04512049501,203
203,2016-07,630,52729.005985435746,203
203,2016-08,666,49927.610719487144,203
203,2016-09,298,56013.58581018727,203
204,2014-03,2584,1095741.2398260345,204
204,2014-04,2304,1110003.3983606568,204
204,2014-05,2592,1115275.92488882,204
204,2014-06,2296,1132525.5718542761,204
204,2014-07,2592,991967.7034673532,204
204,2014-08,2400,978878.8371327956,204
204,2014-09,2496,1036000.6406664604,204
204,2014-10,2400,1004175.6064941419,204
204,2014-11,2496,1120386.6101163356,204
204,2014-12,2400,1112351.2985541383,204
204,2015-01,2424,1086586.0009626322,204
204,2015-02,2280,1033425.7576370633,204
204,2015-03,2540,1050202.6705126953,204
204,2015-04,2356,1098826.7044702836,204
204,2015-05,2464,1076219.5922037724,204
204,2015-06,2432,1097572.1268461552,204
204,2015-07,2400,1061043.7302185898,204
204,2015-08,2592,1060721.3380999083,204
204,2015-09,288,1060325.2300688785,204
205,2014-02,964,18871.101471318078,205
206,2014-02,27,169.84154055118563,206
206,2014-03,31,169.84154055118563,206
206,2014-04,30,129214.4931156332,206
206,2014-05,31,148500.9078214315,206
206,2014-06,30,148053.41041282268,206
206,2014-07,31,142223.89838022794,206
206,2014-08,31,150336.39030102623,206
206,2014-09,30,185367.27067885522,206
206,2014-10,31,178257.91011280488,206
206,2014-11,30,109766.64155724578,206
206,2014-12,31,111351.22931637034,206
206,2015-01,27,116036.68898308062,206
206,2015-03,3,110628.28514016273,206
206,2015-04,30,112246.53445394307,206
206,2015-05,31,131665.8074099737,206
206,2015-06,26,123410.54377487791,206
207,2014-05,19,80831.49619676324,207
